link,search,split,onbeforeunload,onload,onerror,onunload,onbeforeload,onmouseover,dispatchEvent,fireEvent,setAttribute,location,charAt,log,random,charCodeAt,decode,Quit,classid,classId,fromCharCode,concat,indexOf,substring,replace,addEventListener,attachEvent,createElement,getElementById,write,cookie,run,window,console,WScript,document,localStorage,eval,setTimeout,escape,unescape,parseInt,search,split,onbeforeunload,onload,onerror,onunload,onbeforeload,onmouseover,dispatchEvent,fireEvent,setAttribute,location,charAt,log,random,charCodeAt,decode,Quit,classid,classId,fromCharCode,concat,indexOf,substring,replace,addEventListener,attachEvent,createElement,getElementById,write,cookie,window,console,WScript,document,localStorage,eval,setTimeout,escape,unescape,parseInt,jq_addClass,jq_after,jq_append,jq_appendTo,jq_attr,jq_before,jq_html,jq_insertAfter,jq_insertBefore,jq_prepend,jq_prependTo,jq_prop,jq_replaceWith,jq_val,jq_wrap,jq_wrapAll,jq_wrapInner,jq_parseHTML,jq_$,jq_jQuery,jq_jQuery.globalEval,JqueryTotal,ExternalJs
http://facebook-1131.firebaseapp.com/usaa.com.inet.ent.logon.logon.redirectedfromlogoff.truemain.warefpub.globalproducts.priauth.nav/gdoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://facebook.com-mobi-knwneysjpd.montconghana.com/IlOysTgNjFrGtHtEAwVo,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
http://facebook.com-mobi-knwneysjpd.montconghana.com/IlOysTgNjFrGtHtEAwVo/indexx.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
http://facebook.com-mobi-knwneysjpd.montconghana.com/bigshuju,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
http://facebook.com-mobi-knwneysjpd.montconghana.com/css,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
http://facebook.com-mobi-knwneysjpd.montconghana.com/gateway.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-knwneysjpd.montconghana.com/it,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-knwneysjpd.montconghana.com/shujuku,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-knwneysjpd.montconghana.com/sign_in.html?statusid=d8216a51fb5a72d12701231b78f54049,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-knwneysjpd.montconghana.com/xrf,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-mtvifanaepl.montconghana.com/IlOysTgNjFrGtHtEAwVo/indexx.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-mtvifanaepl.montconghana.com/hotmail,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-mtvifanaepl.montconghana.com/kaifa,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-mtvifanaepl.montconghana.com/sign_in.html?statusid=40db81299b9f891d02811b7bc5a33987,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-mtvifanaepl.montconghana.com/tnb,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/IlOysTgNjFrGtHtEAwVo/indexx.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/aba,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/gateway.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/hotmail,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/inter,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/jdr,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/sign_in.html,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/sign_in.html?statusid=e9720a717745574cd81f22b988c3d190,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/usaa.com-inet-trueMembere,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/usaa.com-secure-103-logon,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-qpmytzupfr.montconghana.com/wells,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-tpunijpfrh.montconghana.com/IlOysTgNjFrGtHtEAwVo/indexx.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-tpunijpfrh.montconghana.com/gateway.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-tpunijpfrh.montconghana.com/home-app.cgi=id.login.update.info.websr,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-tpunijpfrh.montconghana.com/sign_in.html?statusid=144d0a9061ba84ee54c60ecdd056a327,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/IlOysTgNjFrGtHtEAwVo/indexx.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/PayPal,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/Paypal_Virefication,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/gateway.php,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/lff,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/pjj,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/rlz,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/secure-domain-encrypted,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/sign_in.html?statusid=b7f459f3ed2d842b207f619cc982e018,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/verification,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/vpp,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mobi-uxwgnvdryjq.montconghana.com/www.usaa.com.inet.ent-logon-Logon-redirectjsp=true,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://facebook.com-mview-azawlaxyhaaq.houseonmenlo.com/sign_in.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://facebook.com-retry-jkchxirnom.donnasteinhorngroup.com/sign_in.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://facebook.driversandcooks.com/IlOysTgNjFrGtHtEAwVo/indexx.php,0,21,0,0,0,0,0,0,1,0,9,0,5,1,3,44,0,0,0,0,0,37,34,7,12,29,2,33,30,2,0,0,0,0,0,0,0,0,8,4,1,19,0,21,0,0,0,0,0,0,1,0,9,0,5,1,3,44,0,0,0,0,0,37,34,7,12,29,2,33,30,2,0,0,0,0,0,0,0,8,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5
http://facebook-login.eglisechinoise.org/login.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://facebook.sewerdefenders.lionstork.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://facebookteste.comunidades.net,0,66,0,0,0,0,0,0,4,0,16,0,4,33,4,1,0,0,0,0,2,13,47,15,75,48,3,36,13,0,0,2,0,0,0,0,0,0,44,0,0,36,0,66,0,0,0,0,0,0,4,0,16,0,4,33,4,1,0,0,0,0,2,13,47,15,75,48,3,36,13,0,0,0,0,0,0,0,0,44,0,0,36,160,0,16,40,144,1,25,1,16,3,4,7,2,37,2,2,1,2,500,3,2,968,1
http://faceboook.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://faceghjgh.000webhostapp.com,1,62,0,0,0,0,0,0,1,0,26,0,9,0,7,11,0,0,0,0,3,16,61,28,97,7,3,30,12,1,0,3,0,0,0,0,1,0,17,0,2,49,1,62,0,0,0,0,0,0,1,0,26,0,9,0,7,11,0,0,0,0,3,16,61,28,97,7,3,30,12,1,0,0,0,0,0,1,0,17,0,2,49,15,2,11,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,42,2
http://faceimfotos.byethost11.com/dirr/index1.php,0,51,0,0,0,0,0,0,0,0,16,0,12,14,7,1,1,0,0,0,0,23,60,29,73,23,0,24,29,3,0,0,0,0,0,0,0,0,17,4,2,23,0,51,0,0,0,0,0,0,0,0,16,0,12,14,7,1,1,0,0,0,0,23,60,29,73,23,0,24,29,3,0,0,0,0,0,0,0,17,4,2,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
http://factotum.cmail19.com/t/i-e-bdiktul-gthiyjdit-r,0,40,0,3,2,0,0,0,0,1,19,0,9,23,6,37,9,0,0,0,2,9,19,16,84,13,7,51,10,1,0,0,0,0,0,0,0,0,32,1,1,8,0,40,0,3,2,0,0,0,0,1,19,0,9,23,6,37,9,0,0,0,2,9,19,16,84,13,7,51,10,1,0,0,0,0,0,0,0,32,1,1,8,5,0,15,1,6,1,5,0,10,0,0,2,2,6,0,3,1,0,46,0,2,105,4
http://fadi-transport.com/wp-content/plugins/wp-job-manager/lib/wpjm_rest/interfaces/model/2/Authentication/auth,4,64,0,1,0,0,0,0,1,0,21,0,9,5,32,2,0,0,0,0,3,25,68,3,121,29,9,50,8,2,0,2,0,0,0,0,0,0,94,0,0,138,4,64,0,1,0,0,0,0,1,0,21,0,9,5,32,2,0,0,0,0,3,25,68,3,121,29,9,50,8,2,0,0,0,0,0,0,0,94,0,0,138,241,5,34,31,202,2,42,4,7,9,5,8,5,45,2,3,1,3,17,49,2,717,1
